relative_path,type,encoding,description,session_id,subject_id,gesture_id,trial_id,ok,sig_len,fs,n_sig,units,error,scan_batch
Session3/session3_participant43/session3_participant43_gesture3_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,3,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture3_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,3,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture3_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,3,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture3_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,3,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture3_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,3,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture4_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,4,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture4_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,4,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture4_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,4,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture4_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,4,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture4_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,4,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture4_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,4,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture4_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,4,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture5_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,5,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture5_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,5,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture5_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,5,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture5_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,5,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture5_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,5,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture5_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,5,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture5_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,5,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture6_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,6,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture6_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,6,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture6_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,6,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture6_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,6,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture6_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,6,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture6_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,6,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture6_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,6,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture7_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,7,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture7_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,7,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture7_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,7,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture7_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,7,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture7_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,7,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture7_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,7,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture7_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,7,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture8_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,8,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture8_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,8,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture8_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,8,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture8_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,8,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture8_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,8,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture8_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,8,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture8_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,8,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture9_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,9,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture9_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,9,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture9_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,9,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture9_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,9,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture9_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,9,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture9_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,9,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture9_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,9,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture10_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,10,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture10_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,10,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture10_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,10,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture10_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,10,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture10_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,10,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture10_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,10,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture10_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,10,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture11_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,11,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture11_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,11,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture11_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,11,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture11_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,11,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture11_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,11,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture11_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,11,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture11_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,11,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture12_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,12,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture12_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,12,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture12_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,12,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture12_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,12,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture12_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,12,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture12_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,12,6,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture12_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,12,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture13_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,13,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture13_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,13,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant43/session3_participant43_gesture13_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,43,13,3,True,10240,2048,32,mV,,sample_full_grid
